Census year,Block ID,Property ID,Base property ID,CLUE small area,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2018,74,106017,106017,Melbourne (CBD),"Shop 2, 391 Little Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9603,-37.8119,"(-37.8119, 144.9603)"
2018,74,106017,106017,Melbourne (CBD),"Shop 3, 391 Little Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9603,-37.8119,"(-37.8119, 144.9603)"
2018,74,108097,108097,Melbourne (CBD),"Unit 1, 256 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9599,-37.8125,"(-37.8125, 144.9599)"
2018,74,108103,108103,Melbourne (CBD),250A Queen Street MELBOURNE 3000,4511,Cafes and Restaurants,144.96,-37.8127,"(-37.8127, 144.96)"
2018,76,589841,105749,Melbourne (CBD),Part 1-7 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),31 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),34 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),73 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),81-83 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),20 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),29-31 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),2-6 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),31-33 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),28-32 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),14-18 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),5 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),71 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),"Part Ground , 180 Little Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),24 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),50-54 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),30-32 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),23-25 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),36-38 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),16 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),17A Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),40 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),1-3 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),69 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),17 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),23 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),27 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),18-22 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),25 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),251-255 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),35 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),11 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),17-23 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),56-58 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),22 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),15 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),27-33 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),200 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),7 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),1-3 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),8-12 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),29 Little Lonsdale Street MELBOURNE 3000,4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),"Shop , 31 Little Lonsdale Street MELBOURNE 3000",4512,Takeaway Food Services,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),25-27 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,76,589841,105749,Melbourne (CBD),13-15 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9657,-37.8107,"(-37.8107, 144.9657)"
2018,77,103608,103608,Melbourne (CBD),275-285 Exhibition Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9689,-37.8094,"(-37.8094, 144.9689)"
2018,77,105751,105751,Melbourne (CBD),"Part Rooftop , 168-170 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9674,-37.8106,"(-37.8106, 144.9674)"
2018,77,105751,105751,Melbourne (CBD),"Ground , 168-170 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9674,-37.8106,"(-37.8106, 144.9674)"
2018,77,108570,108570,Melbourne (CBD),"Part Ground , 276 Russell Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9671,-37.8099,"(-37.8099, 144.9671)"
2018,77,108575,108575,Melbourne (CBD),264-266 Russell Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9672,-37.8102,"(-37.8102, 144.9672)"
2018,77,108576,108576,Melbourne (CBD),260-262 Russell Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9672,-37.8103,"(-37.8103, 144.9672)"
2018,77,105752,110709,Melbourne (CBD),"Part Ground , 150 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9676,-37.8101,"(-37.8101, 144.9676)"
2018,78,103618,103618,Melbourne (CBD),"Shop 13, 242 Exhibition Street MELBOURNE 3000",4512,Takeaway Food Services,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,103618,103618,Melbourne (CBD),"Shop 14, 242 Exhibition Street MELBOURNE 3000",4512,Takeaway Food Services,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,103618,103618,Melbourne (CBD),"Shop 15, 242 Exhibition Street MELBOURNE 3000",4512,Takeaway Food Services,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,103618,103618,Melbourne (CBD),"Shop 17, 242 Exhibition Street MELBOURNE 3000",4512,Takeaway Food Services,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,103618,103618,Melbourne (CBD),"Shop 2, 242 Exhibition Street MELBOURNE 3000",4511,Cafes and Restaurants,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,103618,103618,Melbourne (CBD),"Shop 16, 242 Exhibition Street MELBOURNE 3000",4512,Takeaway Food Services,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,103618,103618,Melbourne (CBD),"Shop 12, 242 Exhibition Street MELBOURNE 3000",4512,Takeaway Food Services,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,103618,103618,Melbourne (CBD),"Shop 9, 242 Exhibition Street MELBOURNE 3000",4511,Cafes and Restaurants,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,103618,103618,Melbourne (CBD),"Shop 11, 242 Exhibition Street MELBOURNE 3000",4511,Cafes and Restaurants,144.97,-37.8094,"(-37.8094, 144.97)"
2018,78,110713,580090,Melbourne (CBD),"Part Ground , 2 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9714,-37.809,"(-37.809, 144.9714)"
2018,78,110715,580091,Melbourne (CBD),38-40 Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 16, 36 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 14, 50 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 11, 36 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 7, 36 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Kiosk , 50 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 1, 45-49 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 9, 36 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 10, 36 Lonsdale Street MELBOURNE 3000",4512,Takeaway Food Services,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 6, 36 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,78,603923,580091,Melbourne (CBD),"Shop 8, 36 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9707,-37.8092,"(-37.8092, 144.9707)"
2018,81,561680,105462,Melbourne (CBD),"Shop 1, Ground , 555 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.953,-37.8133,"(-37.8133, 144.953)"
2018,81,561697,105462,Melbourne (CBD),"Building , Part Ground , 555 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.953,-37.8133,"(-37.8133, 144.953)"
2018,81,561698,105462,Melbourne (CBD),"Building , 550 Little Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.953,-37.8133,"(-37.8133, 144.953)"
2018,81,106029,106029,Melbourne (CBD),536 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9532,-37.8136,"(-37.8136, 144.9532)"
2018,81,108958,108958,Melbourne (CBD),"Restaurant , 585 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9519,-37.8134,"(-37.8134, 144.9519)"
2018,82,105369,105369,Melbourne (CBD),328-330 King Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9542,-37.8126,"(-37.8126, 144.9542)"
2018,82,105370,105370,Melbourne (CBD),324-326 King Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9543,-37.8126,"(-37.8126, 144.9543)"
2018,82,105458,105458,Melbourne (CBD),305 William Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9559,-37.8125,"(-37.8125, 144.9559)"
2018,82,105459,105459,Melbourne (CBD),"Suite 2, Ground , 469 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9553,-37.8125,"(-37.8125, 144.9553)"
2018,82,105460,105460,Melbourne (CBD),"Part Ground , 485 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9549,-37.8128,"(-37.8128, 144.9549)"
2018,82,106031,106031,Melbourne (CBD),"Shop 1, Ground , 466-468 Little Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9556,-37.8129,"(-37.8129, 144.9556)"
2018,82,106031,106031,Melbourne (CBD),"Shop 2, Ground , 466-468 Little Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9556,-37.8129,"(-37.8129, 144.9556)"
2018,82,106032,106032,Melbourne (CBD),"Ground , 474 Little Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9554,-37.813,"(-37.813, 144.9554)"
2018,82,106033,106033,Melbourne (CBD),472 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9555,-37.813,"(-37.813, 144.9555)"
2018,82,106033,106033,Melbourne (CBD),470 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9555,-37.813,"(-37.813, 144.9555)"
2018,82,110107,110107,Melbourne (CBD),"Ground , 271 William Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9564,-37.8127,"(-37.8127, 144.9564)"
2018,83,105456,105456,Melbourne (CBD),"Ground , 299 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9587,-37.8115,"(-37.8115, 144.9587)"
2018,83,105456,105456,Melbourne (CBD),"Gnd & Bmt , 299 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9587,-37.8115,"(-37.8115, 144.9587)"
2018,83,110759,110142,Melbourne (CBD),318 William Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9574,-37.8121,"(-37.8121, 144.9574)"
2018,84,103207,103207,Melbourne (CBD),"Level 1, 315-321 Elizabeth Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9615,-37.8112,"(-37.8112, 144.9615)"
2018,84,103214,103214,Melbourne (CBD),"Ground , 349 Elizabeth Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9612,-37.8107,"(-37.8107, 144.9612)"
2018,84,104560,104560,Melbourne (CBD),"Ground , 33 Guildford Lane MELBOURNE 3000",4511,Cafes and Restaurants,144.9599,-37.8115,"(-37.8115, 144.9599)"
2018,84,104563,104563,Melbourne (CBD),"Ground , 20-24 Guildford Lane MELBOURNE 3000",4511,Cafes and Restaurants,144.9601,-37.8112,"(-37.8112, 144.9601)"
2018,84,105446,105446,Melbourne (CBD),279-289 La Trobe Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9609,-37.8107,"(-37.8107, 144.9609)"
2018,84,105452,105452,Melbourne (CBD),321 La Trobe Street MELBOURNE 3000,4511,Cafes and Restaurants,144.96,-37.811,"(-37.811, 144.96)"
2018,84,105454,105454,Melbourne (CBD),"Ground , 333 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9596,-37.8111,"(-37.8111, 144.9596)"
2018,84,650593,106044,Melbourne (CBD),10 Sutherland Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9609,-37.8113,"(-37.8113, 144.9609)"
2018,84,650593,106044,Melbourne (CBD),12 Sutherland Street MELBOURNE 3000,4512,Takeaway Food Services,144.9609,-37.8113,"(-37.8113, 144.9609)"
2018,84,650593,106044,Melbourne (CBD),280 Sutherland Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9609,-37.8113,"(-37.8113, 144.9609)"
2018,84,650594,106044,Melbourne (CBD),288 Sutherland Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9609,-37.8113,"(-37.8113, 144.9609)"
2018,84,108093,108093,Melbourne (CBD),288 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9597,-37.8118,"(-37.8118, 144.9597)"
2018,84,108093,108093,Melbourne (CBD),330-344 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9597,-37.8118,"(-37.8118, 144.9597)"
2018,84,108093,108093,Melbourne (CBD),334-338 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9597,-37.8118,"(-37.8118, 144.9597)"
2018,84,110968,110968,Melbourne (CBD),308 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9603,-37.8116,"(-37.8116, 144.9603)"
2018,84,516122,516122,Melbourne (CBD),30 Guildford Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9599,-37.8112,"(-37.8112, 144.9599)"
2018,85,103311,103311,Melbourne (CBD),"Part Level 10, 360 Elizabeth Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9621,-37.8109,"(-37.8109, 144.9621)"
2018,85,105746,105746,Melbourne (CBD),"Shop 152, Level 1, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 23, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Kiosk 1, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 263, Level 2, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 1, Ground , 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 148, Level 1, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 5, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 258, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Kiosk 1, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 317, Level 3, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 319, Level 3, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 18, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 19, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 253, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 236, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 259, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 260, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 266, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 271, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 257, Level 2, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 319, Level 3, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Kiosk 1, Level 1, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),198 La Trobe Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 265, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 268, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 269, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 7, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 6, Ground , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 7, Ground , 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 239, Level 2, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Kiosk 8, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 10, Ground , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 17, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 233, Level 2, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Kiosk 2, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 264, Level 2, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 313, Level 3, 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 6, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Kiosk 3, LwrGround , 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 13, Ground , 300 La Trobe Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 145, Level 1, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
2018,85,105746,105746,Melbourne (CBD),"Shop 146, Level 1, 300 La Trobe Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8109,"(-37.8109, 144.9628)"
